analizó	O
el	O
momento	O
,	O
las	O
armas	O
utilizadas	O
,	O
los	O
lugares	O
y	O
los	O
factores	O
estresantes	O
del	O
atacante	O
,	O
además	O
de	O
los	O
eventos	O
previos	O
al	O
incidente	O
,	O
en	O
un	O
intento	O
por	O
entender	O
de	O
mejor	O
manera	O
cómo	O
se	O
perpetraron	O
los	O
atentados	O
y	O
cómo	O
prevenirlos	O
.	O
Miembros	O
del	O
Pittsburgh	GPE
,	O
que	O
realizaron	O
el	O
estudio	O
,	O
presentaron	O
sus	O
conclusiones	O
a	O
la	O
policía	O
y	O
a	O
funcionarios	O
escolares	O
y	O
de	O
seguridad	O
pública	O
durante	O
un	O
seminario	O
realizado	O
el	O
Centro de Evaluación de Amenazas Nacionales del Servicio Secreto	ORG
.	O
“	O
Queremos	O
que	O
la	O
comunidad	O
sepa	O
que	O
la	O
prevención	O
es	O
responsabilidad	O
de	O
todos	O
y	O
no	O
sólo	O
de	O
las	O
autoridades	O
”	O
,	O
dijo	O
martes	DATETIME
,	O
directora	O
del	O
centro	O
.	O
Otros	O
incidentes	O
analizados	O
incluyen	O
el	O
de	O
un	O
hombre	O
que	O
condujo	O
su	O
camioneta	O
hacia	O
una	O
clínica	O
de	O
Lina Alathari	PER
en	O
Planned Parenthood	LOC
que	O
dejó	O
a	O
tres	O
personas	O
heridas	O
,	O
y	O
el	O
de	O
un	O
hombre	O
que	O
mató	O
a	O
dos	O
personas	O
en	O
un	O
despacho	O
legal	O
y	O
a	O
una	O
más	O
en	O
un	O
consultorio	O
psiquiátrico	O
Nueva Jersey	GPE
.	O
El	O
criterio	O
para	O
ser	O
parte	O
del	O
estudio	O
eran	O
incidentes	O
en	O
espacios	O
públicos	O
en	O
los	O
que	O
hubiera	O
al	O
menos	O
tres	O
personas	O
lesionadas	O
.	O
La	O
mayoría	O
de	O
los	O
atacantes	O
eran	O
hombres	O
,	O
de	O
entre	O
15	O
y	O
64	O
años	O
de	O
edad	O
.	O
Los	O
antecedentes	O
de	O
violencia	O
doméstica	O
a	O
menudo	O
incluían	O
incidentes	O
de	O
gravedad	O
.	O
Aunque	O
el	O
67	O
%	O
padecían	O
problemas	O
mentales	O
,	O
solo	O
44	O
%	O
de	O
ellos	O
contaban	O
con	O
un	O
diagnóstico	O
o	O
un	O
tratamiento	O
.	O
La	O
mayoría	O
de	O
los	O
ataques	O
ocurrieron	O
entre	O
semana	O
.	O
Solo	O
uno	O
fue	O
en	O
en junio	DATETIME
.	O
En	O
cuanto	O
a	O
los	O
motivos	O
,	O
más	O
de	O
la	O
mitad	O
de	O
los	O
responsables	O
tenía	O
rencor	O
hacia	O
un	O
cónyuge	O
o	O
familiar	O
,	O
o	O
una	O
disputa	O
personal	O
o	O
laboral	O
.	O
Se	O
desconoce	O
el	O
motivo	O
del	O
22	O
%	O
de	O
los	O
incidentes	O
analizados	O
.	O
En	O
casi	O
la	O
mitad	O
de	O
los	O
casos	O
,	O
el	O
agresor	O
aparentemente	O
tenía	O
un	O
objetivo	O
predeterminado	O
.	O
,	O
el	O
Este jueves	DATETIME
aprobó	O
un	O
impuesto	O
a	O
las	O
grandes	O
empresas	O
de	O
tecnología	O
(	O
la	O
conocida	O
como	O
“	O
tasa	O
Senado de Francia	ORG
”	O
)	O
,	O
lo	O
que	O
podría	O
abrir	O
un	O
nuevo	O
frente	O
en	O
la	O
disputa	O
comercial	O
entre	O
Google	ORG
y	O
la	O
Washington	GPE
.	O
El	O
gravamen	O
del	O
3	O
%	O
se	O
aplicará	O
a	O
los	O
ingresos	O
procedentes	O
de	O
los	O
servicios	O
digitales	O
suministrados	O
en	O
Unión Europea	ORG
por	O
empresas	O
que	O
generen	O
un	O
volumen	O
de	O
negocio	O
superior	O
a	O
los	O
25	O
millones	O
de	O
euros	O
en	O
el	O
mercado	O
galo	O
y	O
750	O
millones	O
en	O
todo	O
el	O
mundo	O
.	O
Una	O
vez	O
en	O
vigor	O
,	O
tendrá	O
efectos	O
retroactivos	O
desde	O
Francia	GPE
.	O
El	O
presidente	O
de	O
principios de 2019	DATETIME
,	O
Estados Unidos	GPE
,	O
ordenó	O
el	O
miércoles	O
abrir	O
una	O
investigación	O
sobre	O
el	O
gravamen	O
,	O
un	O
paso	O
que	O
podría	O
llevar	O
a	O
Donald Trump	PER
a	O
imponer	O
nuevos	O
aranceles	O
u	O
otras	O
restricciones	O
comerciales	O
.	O
“	O
Entre	O
aliados	O
,	O
podemos	O
y	O
debemos	O
resolver	O
nuestras	O
disputas	O
no	O
mediante	O
amenazas	O
,	O
sino	O
a	O
través	O
de	O
otras	O
vías	O
”	O
,	O
dijo	O
a	O
los	O
senadores	O
el	O
ministro	O
de	O
Finanzas	O
francés	O
,	O
Estados Unidos	GPE
,	O
antes	O
de	O
la	O
votación	O
final	O
.	O
“	O
Bruno Le Maire	PER
es	O
un	O
país	O
soberano	O
,	O
sus	O
decisiones	O
en	O
materia	O
fiscal	O
son	O
soberanas	O
y	O
seguirán	O
siéndolo	O
”	O
.	O
Francia	GPE
siguió	O
adelante	O
con	O
la	O
“	O
tasa	O
Francia	GPE
”	O
después	O
de	O
que	O
los	O
países	O
de	O
la	O
Google	ORG
no	O
lograron	O
acordar	O
un	O
impuesto	O
único	O
para	O
todo	O
el	O
bloque	O
ante	O
la	O
oposición	O
de	O
UE	ORG
,	O
Irlanda	GPE
,	O
Dinamarca	GPE
y	O
Suecia	GPE
.	O
Los	O
partidarios	O
de	O
la	O
medida	O
sostienen	O
que	O
se	O
necesita	O
un	O
impuesto	O
especial	O
porque	O
,	O
con	O
el	O
sistema	O
impositivo	O
actual	O
,	O
las	O
grandes	O
multinacionales	O
de	O
Finlandia	GPE
como	O
Internet	PRODUCT
y	O
Facebook	ORG
pueden	O
declarar	O
sus	O
beneficios	O
en	O
países	O
con	O
sistemas	O
impositivos	O
menos	O
estrictos	O
,	O
sin	O
importar	O
de	O
dónde	O
provengan	O
los	O
ingresos	O
.	O
El	O
representante	O
de	O
Comercio	O
,	O
estadounidense	NORP
,	O
y	O
el	O
secretario	O
de	O
Tesoro	O
,	O
Robert Lighthizer	PER
,	O
conversaron	O
el	O
martes	O
con	O
sus	O
homólogos	O
Steven Mnuchin	PER
para	O
intentar	O
poner	O
fin	O
a	O
la	O
disputa	O
comercial	O
entre	O
chinos	NORP
y	O
Washington	GPE
.	O
Los	O
dos	O
representantes	O
del	O
gobierno	O
de	O
Pekín	GPE
hablaron	O
por	O
teléfono	O
con	O
el	O
vice	O
primer	O
ministro	O
Donald Trump	PER
y	O
el	O
ministro	O
Liu He	PER
de	O
Comercio	O
,	O
chino	NORP
,	O
para	O
"	O
continuar	O
las	O
negociaciones	O
para	O
resolver	O
las	O
cuestiones	O
comerciales	O
entre	O
Zhong Shan	PER
y	O
China	GPE
"	O
,	O
indicó	O
el	O
asesor	O
económico	O
de	O
Estados Unidos	GPE
,	O
la Casa Blanca	LOC
.	O
Ambas	O
partes	O
coincidieron	O
en	O
la	O
necesidad	O
de	O
seguir	O
adelante	O
con	O
las	O
conversaciones	O
,	O
dijo	O
Larry Kudlow	PER
.	O
El	O
asesor	O
calificó	O
las	O
negociaciones	O
como	O
"	O
preliminares	O
"	O
,	O
durante	O
una	O
entrevista	O
con	O
Kudlow	PER
,	O
indicando	O
que	O
las	O
reuniones	O
serán	O
'	O
probablemente	O
'	O
organizadas	O
,	O
sin	O
dar	O
más	O
detalles	O
.	O
El	O
ministerio	O
Fox News Business	ORG
de	O
Comercio	O
confirmó	O
esos	O
intercambios	O
telefónicos	O
.	O
chino	NORP
,	O
Liu He	PER
y	O
Lighthizer	PER
hablaron	O
de	O
"	O
la	O
puesta	O
en	O
marcha	O
del	O
consenso	O
alcanzado	O
entre	O
los	O
jefes	O
de	O
Estado	O
de	O
los	O
dos	O
países	O
en	O
Mnuchin	PER
"	O
,	O
durante	O
la	O
reciente	O
Osaka	GPE
en	O
cumbre del G-20	EVENT
,	O
indicó	O
el	O
ministerio	O
en	O
un	O
breve	O
comunicado	O
.	O
Los	O
presidentes	O
Japón	GPE
y	O
Trump	PER
acordaron	O
una	O
tregua	O
en	O
su	O
disputa	O
comercial	O
a	O
base	O
de	O
aranceles	O
,	O
durante	O
la	O
cita	O
en	O
Xi Jinping	PER
a	O
Osaka	GPE
.	O
Ambos	O
decidieron	O
retomar	O
las	O
negociaciones	O
,	O
interrumpidas	O
en	O
finales de junio	DATETIME
porque	O
,	O
según	O
mayo	DATETIME
,	O
Washington	GPE
se	O
había	O
retractado	O
en	O
sus	O
compromisos	O
sobre	O
las	O
relaciones	O
comerciales	O
con	O
Pekín	GPE
.	O
Estados Unidos	GPE
levantó	O
la	O
amenaza	O
de	O
imponer	O
nuevos	O
aranceles	O
a	O
los	O
productos	O
Trump	PER
,	O
que	O
habrían	O
afectado	O
a	O
la	O
totalidad	O
de	O
los	O
más	O
de	O
500.000	O
millones	O
de	O
dólares	O
comprados	O
cada	O
año	O
por	O
su	O
país	O
.	O
"	O
Tenemos	O
una	O
expectativa	O
muy	O
fuerte	O
,	O
y	O
lo	O
quiero	O
subrayar	O
,	O
de	O
que	O
chinos	NORP
en	O
muy	O
corto	O
tiempo	O
,	O
quizás	O
inmediatamente	O
,	O
va	O
a	O
comenzar	O
a	O
comprar	O
productos	O
agrícolas	O
China	GPE
"	O
,	O
dijo	O
estadounidenses	NORP
en	O
la	O
televisión	O
.	O
La	O
reapertura	O
de	O
los	O
diálogos	O
comerciales	O
entre	O
Kudlow	PER
y	O
Estados Unidos	GPE
representan	O
importante	O
y	O
simbólico	O
paso	O
,	O
afirmaron	O
analistas	O
.	O
"	O
Es	O
un	O
acontecimiento	O
simbólico	O
pero	O
muy	O
importante	O
porque	O
ayuda	O
a	O
restablecer	O
la	O
confianza	O
del	O
mercado	O
en	O
un	O
período	O
difícil	O
"	O
,	O
dijo	O
a	O
China	GPE
,	O
economista	O
especializado	O
en	O
comercio	O
internacional	O
de	O
la	O
Xinhua Carlo Altomonte	PER
.	O
Pero	O
la	O
reapertura	O
de	O
las	O
conversaciones	O
no	O
significa	O
que	O
un	O
acuerdo	O
esté	O
cerca	O
,	O
acotó	O
Universidad Bocconi de Milán	LOC
,	O
vicepresidente	O
del	O
Ettore Greco	PER
,	O
un	O
laboratorio	O
de	O
ideas	O
.	O
"	O
Este	O
es	O
un	O
nuevo	O
comienzo	O
para	O
un	O
largo	O
proceso	O
"	O
,	O
dijo	O
Instituto de Asuntos Internacionales	ORG
a	O
Greco	PER
.	O
La	O
última	O
ronda	O
de	O
conversaciones	O
comerciales	O
entre	O
Xinhua	PER
y	O
China	GPE
tuvo	O
lugar	O
en	O
Estados Unidos	GPE
en	O
mayo	O
,	O
durante	O
la	O
cual	O
la	O
Administración	O
Washington	GPE
incrementó	O
los	O
aranceles	O
adicionales	O
en	O
productos	O
estadounidense	NORP
por	O
un	O
valor	O
de	O
200.000	O
millones	O
de	O
dólares	O
,	O
del	O
10	O
al	O
25	O
por	O
ciento	O
,	O
lo	O
que	O
llevó	O
a	O
un	O
estancamiento	O
que	O
duró	O
hasta	O
la	O
reunión	O
del	O
chinos	NORP
.	O
Según	O
el	O
G20	EVENT
,	O
los	O
principales	O
negociadores	O
comerciales	O
de	O
ambas	O
partes	O
sostuvieron	O
una	O
conversación	O
telefónica	O
el	O
Ministerio de Comercio de China	ORG
e	O
intercambiaron	O
opiniones	O
sobre	O
la	O
implementación	O
del	O
consenso	O
alcanzado	O
por	O
los	O
dos	O
jefes	O
de	O
Estado	O
al	O
margen	O
de	O
la	O
martes	DATETIME
cumbre del G20	EVENT
.	O
El	O
portal	O
digital	O
publicó	O
este	O
martes	O
que	O
existen	O
motivos	O
para	O
preocuparse	O
por	O
la	O
recuperación	O
económica	O
en	O
Axios	ORG
,	O
luego	O
de	O
que	O
el	O
indicador	O
de	O
probabilidad	O
de	O
la	O
Estados Unidos	GPE
(	O
Reserva Federal	LOC
)	O
de	O
Fed	LOC
,	O
el	O
cual	O
predice	O
la	O
posible	O
ocurrencia	O
de	O
una	O
recesión	O
,	O
se	O
ubicara	O
en	O
32,9	O
por	O
ciento	O
Nueva York	GPE
.	O
en junio pasado	DATETIME
,	O
directora	O
de	O
comunicaciones	O
de	O
la	O
división	O
Morgan	O
Wealth	O
Management	O
del	O
banco	O
de	O
inversión	O
Morgan	O
Stanley	O
,	O
escribió	O
en	O
una	O
nota	O
dirigida	O
a	O
sus	O
clientes	O
que	O
,	O
Lisa Shalett	PER
,	O
cada	O
vez	O
que	O
ese	O
índice	O
de	O
la	O
desde 1960	DATETIME
neoyorquina	O
superó	O
el	O
30	O
por	O
ciento	O
,	O
se	O
produjo	O
luego	O
recesión	O
.	O
En	O
ese	O
documento	O
citado	O
por	O
Axios	O
,	O
Shalett	O
también	O
señaló	O
la	O
relación	O
oro	O
-	O
plata	O
,	O
la	O
debilidad	O
en	O
las	O
ventas	O
de	O
automóviles	O
,	O
vivienda	O
,	O
manufactura	O
,	O
ganancias	O
y	O
gastos	O
de	O
capital	O
.	O
“	O
Los	O
modelos	O
de	O
probabilidad	O
de	O
recesión	O
han	O
entrado	O
en	O
el	O
territorio	O
de	O
advertencia	O
y	O
puede	O
ser	O
inevitable	O
”	O
,	O
sostuvo	O
.	O
De	O
acuerdo	O
con	O
el	O
servicio	O
de	O
noticias	O
y	O
datos	O
de	O
mercados	O
Markets	O
Insider	O
,	O
la	O
alerta	O
de	O
recesión	O
se	O
ha	O
mantenido	O
alta	O
desde	O
que	O
la	O
curva	O
de	O
rendimiento	O
del	O
Departamento	O
del	O
Tesoro	O
se	O
invirtió	O
en	O
marzo	O
y	O
luego	O
nuevamente	O
en	O
Fed una	NORP
.	O
Para	O
calcular	O
la	O
probabilidad	O
de	O
recesión	O
,	O
el	O
rastreador	O
de	O
la	O
mayo	DATETIME
utiliza	O
específicamente	O
la	O
diferencia	O
entre	O
las	O
tasas	O
del	O
Tesoro	O
a	O
10	O
años	O
y	O
a	O
tres	O
meses	O
.	O
Un	O
diferencial	O
negativo	O
entre	O
las	O
dos	O
ha	O
precedido	O
a	O
todas	O
las	O
recesiones	O
de	O
la	O
posguerra	O
,	O
y	O
actualmente	O
se	O
encuentra	O
negativo	O
desde	O
mayo	O
,	O
advirtió	O
esa	O
fuente	O
.	O
La	O
curva	O
de	O
rendimiento	O
invertida	O
es	O
vista	O
como	O
un	O
indicador	O
de	O
una	O
recesión	O
económica	O
pendiente	O
,	O
porque	O
cuando	O
las	O
tasas	O
de	O
interés	O
a	O
corto	O
plazo	O
exceden	O
las	O
de	O
largo	O
plazo	O
el	O
sentimiento	O
del	O
mercado	O
sugiere	O
una	O
perspectiva	O
pobre	O
a	O
largo	O
plazo	O
,	O
y	O
se	O
cree	O
que	O
los	O
rendimientos	O
ofrecidos	O
por	O
el	O
ingreso	O
fijo	O
continuarán	O
cayendo	O
.	O
El	O
sitio	O
digital	O
de	O
información	O
financiera	O
Fed de Nueva York	NORP
apuntó	O
que	O
inversionistas	O
de	O
Market Watch	ORG
observan	O
con	O
nerviosismo	O
el	O
reciente	O
comportamiento	O
de	O
la	O
curva	O
,	O
cuando	O
la	O
guerra	O
comercial	O
global	O
de	O
la	O
administración	O
de	O
Wall Street	LOC
socava	O
la	O
confianza	O
empresarial	O
y	O
la	O
actividad	O
manufacturera	O
.	O
La	O
estratega	O
de	O
ingresos	O
fijos	O
,	O
Donald Trump	PER
,	O
declaró	O
a	O
esa	O
página	O
web	O
que	O
si	O
la	O
curva	O
de	O
rendimiento	O
se	O
mantiene	O
invertida	O
por	O
un	O
largo	O
periodo	O
,	O
puede	O
influir	O
en	O
el	O
crecimiento	O
económico	O
debido	O
a	O
su	O
efecto	O
corrosivo	O
en	O
las	O
ganancias	O
corporativas	O
.	O
Ello	O
se	O
debe	O
a	O
que	O
llevaría	O
a	O
los	O
bancos	O
a	O
evitar	O
prestar	O
dinero	O
,	O
restringiría	O
el	O
flujo	O
de	O
crédito	O
y	O
aumentaría	O
los	O
costos	O
de	O
los	O
préstamos	O
.	O
De	O
cualquier	O
modo	O
,	O
muchos	O
analistas	O
argumentan	O
que	O
la	O
lectura	O
de	O
la	O
Leslie Falconio	PER
es	O
un	O
solo	O
componente	O
de	O
un	O
sistema	O
de	O
pronóstico	O
de	O
recesión	O
más	O
complejo	O
,	O
y	O
ven	O
los	O
últimos	O
informes	O
de	O
empleo	O
como	O
una	O
señal	O
de	O
que	O
la	O
recuperación	O
económica	O
está	O
funcionando	O
bien	O
.	O
